Year,Month,10000698
1986,01,5.15
1986,02,14.15
1986,03,4.93
1986,04,0.33
1986,05,0
1986,06,0
1986,07,19.25
1986,08,5.13
1986,09,26.88
1986,10,18.76
1986,11,7.78
1986,12,9.8
1987,01,2.86
1987,02,3.82
1987,03,0.11
1987,04,0.85
1987,05,0.05
1987,06,1.15
1987,07,10.61
1987,08,1.96
1987,09,2.46
1987,10,16.05
1987,11,23.6
1987,12,19.22
1988,01,18.32
1988,02,16.63
1988,03,0.1
1988,04,20.96
1988,05,0
1988,06,0.03
1988,07,1.48
1988,08,52.23
1988,09,0.05
1988,10,2.38
1988,11,0.08
1988,12,0.05
1989,01,26.65
1989,02,0
1989,03,1.99
1989,04,0
1989,05,0.69
1989,06,0
1989,07,4.2
1989,08,3.09
1989,09,0.01
1989,10,1.27
1989,11,0
1989,12,0.03
1990,01,10.73
1990,02,0.88
1990,03,3.12
1990,04,0.58
1990,05,0.3
1990,06,1.82
1990,07,8.4
1990,08,21
1990,09,11.75
1990,10,0.6
1990,11,0.05
1990,12,0.02
1991,01,8.5
1991,02,18.67
1991,03,26.96
1991,04,0
1991,05,0
1991,06,0
1991,07,1.64
1991,08,15.92
1991,09,11.05
1991,10,11.12
1991,11,1.18
1991,12,4.04
1992,01,20.84
1992,02,27.34
1992,03,52.35
1992,04,2.2
1992,05,3.54
1992,06,0
1992,07,0.23
1992,08,40.08
1992,09,0.33
1992,10,13.53
1992,11,0
1992,12,58.49
1993,01,63.89
1993,02,44.75
1993,03,3.29
1993,04,0
1993,05,0.09
1993,06,0
1993,07,0
1993,08,1.28
1993,09,0
1993,10,0.97
1993,11,15.99
1993,12,1.07
1994,01,0.22
1994,02,10.71
1994,03,19.88
1994,04,0.26
1994,05,3.51
1994,06,0
1994,07,7.48
1994,08,9.67
1994,09,0.48
1994,10,0.5
1994,11,1.55
1994,12,37.59
1995,01,42.13
1995,02,11.44
1995,03,10.15
1995,04,5.31
1995,05,0
1995,06,0
1995,07,1.84
1995,08,5.72
1995,09,0.81
1995,10,0
1995,11,0
1995,12,0.05
1996,01,1.91
1996,02,9.58
1996,03,3.32
1996,04,0
1996,05,2.72
1996,06,0
1996,07,0.03
1996,08,5.13
1996,09,29.74
1996,10,0.02
1996,11,0.55
1996,12,0.25
1997,01,15.97
1997,02,0.6
1997,03,0
1997,04,2.36
1997,05,0.14
1997,06,0.24
1997,07,13.33
1997,08,1.68
1997,09,50.83
1997,10,0.42
1997,11,0.86
1997,12,35.76
1998,01,4.41
1998,02,54.75
1998,03,21.15
1998,04,0.32
1998,05,0.64
1998,06,0
1998,07,3.09
1998,08,5.52
1998,09,32.05
1998,10,1.15
1998,11,5.63
1998,12,5.13
1999,01,0.4
1999,02,11.84
1999,03,0
1999,04,24.47
1999,05,0.38
1999,06,0.93
1999,07,20.12
1999,08,7.16
1999,09,15.5
1999,10,0
1999,11,0
1999,12,0
2000,01,0
2000,02,3.05
2000,03,5.28
2000,04,0
2000,05,0
2000,06,2.28
2000,07,0
2000,08,7.84
2000,09,0
2000,10,8.08
2000,11,0.36
2000,12,0
2001,01,26.06
2001,02,17.79
2001,03,33.95
2001,04,0.68
2001,05,0
2001,06,0.05
2001,07,24.74
2001,08,5.34
2001,09,0.07
2001,10,0.07
2001,11,2.97
2001,12,2.68
2002,01,0.08
2002,02,0
2002,03,1.65
2002,04,0.03
2002,05,0
2002,06,0
2002,07,0
2002,08,0
2002,09,11.72
2002,10,0.78
2002,11,2.48
2002,12,1.02
2003,01,2.33
2003,02,27.05
2003,03,9.44
2003,04,1.38
2003,05,0
2003,06,0
2003,07,4.09
2003,08,3.95
2003,09,2.39
2003,10,0
2003,11,10.3
2003,12,2.79
2004,01,1.65
2004,02,16.93
2004,03,12.66
2004,04,6.68
2004,05,0
2004,06,0
2004,07,0
2004,08,9.78
2004,09,15.83
2004,10,34.53
2004,11,15.6
2004,12,17.73
2005,01,40.13
2005,02,72.59
2005,03,1.81
2005,04,1.14
2005,05,0
2005,06,0
2005,07,0.03
2005,08,26.09
2005,09,1.98
2005,10,9.94
2005,11,0.02
2005,12,0
2006,01,0
2006,02,0.27
2006,03,3.43
2006,04,0
2006,05,0.06
2006,06,4.58
2006,07,4.51
2006,08,21.9
2006,09,23.17
2006,10,6.51
2006,11,0
2006,12,0.53
2007,01,3.97
2007,02,1.79
2007,03,16.38
2007,04,0.78
2007,05,0
2007,06,0
2007,07,3.85
2007,08,0.38
2007,09,3.96
2007,10,0.94
2007,11,24.74
2007,12,26.08
2008,01,20.72
2008,02,2.27
2008,03,0
2008,04,0
2008,05,13.6
2008,06,0
2008,07,8.13
2008,08,4.41
2008,09,5.81
2008,10,0
2008,11,11.57
2008,12,19
2009,01,1.65
2009,02,15.74
2009,03,0
2009,04,0.23
2009,05,0.84
2009,06,0.04
2009,07,1.31
2009,08,3.38
2009,09,2.93
2009,10,0.02
2009,11,0
2009,12,17.72
2010,01,56.78
2010,02,22.04
2010,03,16.96
2010,04,0.2
2010,05,0
2010,06,0.03
2010,07,0.07
2010,08,6.81
2010,09,0.24
2010,10,7.25
2010,11,0
2010,12,21.27
2011,01,0
2011,02,25.23
2011,03,4.75
2011,04,0
2011,05,0
2011,06,0
2011,07,29.43
2011,08,3.66
2011,09,17.33
2011,10,2.46
2011,11,12.1
2011,12,21.5
2012,01,0.59
2012,02,1.26
2012,03,5.9
2012,04,2.87
2012,05,0
2012,06,0
2012,07,31.4
2012,08,27.14
2012,09,20.98
2012,10,4.46
2012,11,0
2012,12,19.06
2013,01,18.83
2013,02,0.74
2013,03,1.86
2013,04,0
2013,05,0
2013,06,0
2013,07,33.45
2013,08,31.42
2013,09,17.35
2013,10,0.42
2013,11,40.54
2013,12,8.38
2014,01,0
2014,02,0
2014,03,4.22
2014,04,0.06
2014,05,0
2014,06,0
2014,07,23.77
2014,08,38.44
2014,09,22.79
2014,10,0
2014,11,0
2014,12,14.97
2015,01,23.24
2015,02,1.87
2015,03,22.78
2015,04,0.54
2015,05,11.48
2015,06,1.44
2015,07,7.12
2015,08,0.02
2015,09,6.88
