Year,Month,10001014
1960,01,9.72
1960,02,12.21
1960,03,19.16
1960,04,22.72
1960,05,25.99
1960,06,33.51
1960,07,34.94
1960,08,33.87
1960,09,31.16
1960,10,23.03
1960,11,15.35
1960,12,10.36
1961,01,13.11
1961,02,14.9
1961,03,17.8
1961,04,22.62
1961,05,25.87
1961,06,33.31
1961,07,34.56
1961,08,32.89
1961,09,27.46
1961,10,22.48
1961,11,14.12
1961,12,10.17
1962,01,11.92
1962,02,14.22
1962,03,14.51
1962,04,24.87
1962,05,24.87
1962,06,31.03
1962,07,34.14
1962,08,34.65
1962,09,31.21
1962,10,23.9
1962,11,17.73
1962,12,12.72
1963,01,10.24
1963,02,17.42
1963,03,16.72
1963,04,19.49
1963,05,26.88
1963,06,28.88
1963,07,34.26
1963,08,33.49
1963,09,30.47
1963,10,24.46
1963,11,16.66
1963,12,11.37
1964,01,10.26
1964,02,12.23
1964,03,15.91
1964,04,20.46
1964,05,25.14
1964,06,30.25
1964,07,34.6
1964,08,33.62
1964,09,29.58
1964,10,26.26
1964,11,14.03
1964,12,11.8
1965,01,13.07
1965,02,14.22
1965,03,16.35
1965,04,20.57
1965,05,25.22
1965,06,28.08
1965,07,33.27
1965,08,33.48
1965,09,27.7
1965,10,25.06
1965,11,17.14
1965,12,11.55
1966,01,10.41
1966,02,11.68
1966,03,17.93
1966,04,23.39
1966,05,28.63
1966,06,31.47
1966,07,34.04
1966,08,34.87
1966,09,30.28
1966,10,23
1966,11,16.95
1966,12,11.69
1967,01,11.62
1967,02,14.48
1967,03,17.65
1967,04,16.88
1967,05,25.46
1967,06,28.8
1967,07,35.01
1967,08,34.53
1967,09,30.09
1967,10,24.68
1967,11,18.5
1967,12,9.75
1968,01,11.97
1968,02,17.08
1968,03,18.29
1968,04,20.14
1968,05,25.81
1968,06,30.84
1968,07,33.3
1968,08,31.24
1968,09,29.68
1968,10,23.34
1968,11,16.39
1968,12,9.05
1969,01,13.61
1969,02,13.19
1969,03,16.33
1969,04,21.39
1969,05,27.51
1969,06,29.22
1969,07,33.64
1969,08,35.46
1969,09,30.52
1969,10,20.85
1969,11,15.68
1969,12,11.2
1970,01,10
1970,02,14.65
1970,03,16.48
1970,04,18.51
1970,05,26.15
1970,06,30.92
1970,07,33.72
1970,08,34.29
1970,09,28.9
1970,10,21.86
1970,11,16.23
1970,12,10.49
1971,01,11.7
1971,02,14.92
1971,03,17.46
1971,04,20.65
1971,05,23
1971,06,30.63
1971,07,35.36
1971,08,32.81
1971,09,29.29
1971,10,20.04
1971,11,14.67
1971,12,9.62
1972,01,10.04
1972,02,14.49
1972,03,20.89
1972,04,21.69
1972,05,25.92
1972,06,30.16
1972,07,34.95
1972,08,32.71
1972,09,29.03
1972,10,20.92
1972,11,13.45
1972,12,9.39
1973,01,10.09
1973,02,13.41
1973,03,15.03
1973,04,20.59
1973,05,27.76
1973,06,32.37
1973,07,34.91
1973,08,33.47
1973,09,28.94
1973,10,23.37
1973,11,15.06
1973,12,12.3
1974,01,10.89
1974,02,13.53
1974,03,18.12
1974,04,20.87
1974,05,26.81
1974,06,32.97
1974,07,33.2
1974,08,32.94
1974,09,31.39
1974,10,23.58
1974,11,16.07
1974,12,10.19
1975,01,11.72
1975,02,12.57
1975,03,15.72
1975,04,17.28
1975,05,25.59
1975,06,30.62
1975,07,34.38
1975,08,33.13
1975,09,30.82
1975,10,22.1
1975,11,15.57
1975,12,12.72
1976,01,12.94
1976,02,15.37
1976,03,16.49
1976,04,19.78
1976,05,27.14
1976,06,31.23
1976,07,33.52
1976,08,31.6
1976,09,27.9
1976,10,22.76
1976,11,16.8
1976,12,11.22
1977,01,11.68
1977,02,15.26
1977,03,15.25
1977,04,22.61
1977,05,22.88
1977,06,32.57
1977,07,34.95
1977,08,34.03
1977,09,29.9
1977,10,25.05
1977,11,17.63
1977,12,13.98
1978,01,12.69
1978,02,15
1978,03,18.77
1978,04,21.03
1978,05,26.19
1978,06,32.51
1978,07,35.13
1978,08,33.11
1978,09,29.42
1978,10,25.77
1978,11,15.31
1978,12,9.3
1979,01,9.1
1979,02,12.34
1979,03,16.32
1979,04,21.08
1979,05,26.48
1979,06,31.74
1979,07,33.9
1979,08,31.99
1979,09,31.27
1979,10,23.97
1979,11,14.71
1979,12,12.53
1980,01,13.76
1980,02,15.83
1980,03,16.45
1980,04,21.03
1980,05,23.43
1980,06,30.13
1980,07,35.18
1980,08,33.9
1980,09,30.36
1980,10,24.28
1980,11,16.93
1980,12,15.09
1981,01,15.22
1981,02,15.05
1981,03,17.64
1981,04,23.77
1981,05,26.41
1981,06,34.18
1981,07,35.25
1981,08,34.93
1981,09,31.45
1981,10,22.39
1981,11,17.45
1981,12,13.16
1982,01,11.81
1982,02,15.53
1982,03,16.66
1982,04,21.6
1982,05,25.99
1982,06,29.57
1982,07,32.81
1982,08,33.33
1982,09,29.08
1982,10,21.96
1982,11,14.97
1982,12,10.6
1983,01,12.9
1983,02,14.33
1983,03,17.13
1983,04,18.88
1983,05,26.15
1983,06,29.98
1983,07,33.14
1983,08,31.67
1983,09,31.63
1983,10,23.76
1983,11,16.93
1983,12,13
1984,01,13.53
1984,02,14.3
1984,03,18.95
1984,04,21.42
1984,05,29.21
1984,06,30.86
1984,07,33.44
1984,08,33.28
1984,09,31.22
1984,10,21.42
1984,11,14.99
1984,12,10.47
1985,01,12.1
1985,02,12.6
1985,03,16.42
1985,04,23.55
1985,05,26.94
1985,06,32.54
1985,07,35.14
1985,08,33.83
1985,09,26.68
1985,10,23.11
1985,11,14.8
1985,12,12.19
1986,01,15.02
1986,02,15.72
1986,03,19.88
1986,04,22.07
1986,05,26.74
1986,06,33.25
1986,07,33.24
1986,08,35.28
1986,09,26.9
1986,10,22.11
1986,11,17.39
1986,12,11.86
1987,01,11.56
1987,02,15.33
1987,03,16.74
1987,04,24.23
1987,05,26.76
1987,06,32.85
1987,07,33.03
1987,08,33.98
1987,09,29.78
1987,10,24.78
1987,11,15.67
1987,12,9.79
1988,01,11.41
1988,02,14.61
1988,03,18.51
1988,04,21.58
1988,05,26.66
1988,06,31.24
1988,07,35.19
1988,08,33.18
1988,09,29.59
1988,10,26.63
1988,11,17.13
1988,12,11.75
1989,01,11.27
1989,02,14
1989,03,20.39
1989,04,25.91
1989,05,27.36
1989,06,32.23
1989,07,35.01
1989,08,33.15
1989,09,30
1989,10,23.2
1989,11,17.6
1989,12,12.12
1990,01,12.14
1990,02,12.98
1990,03,19.32
1990,04,23.06
1990,05,26.34
1990,06,31.96
1990,07,34.13
1990,08,32.66
1990,09,30.15
1990,10,24.29
1990,11,17.42
1990,12,9.13
1991,01,10.7
1991,02,16.55
1991,03,14.47
1991,04,20.17
1991,05,24.66
1991,06,29.15
1991,07,32.74
1991,08,33.02
1991,09,30.54
1991,10,25.6
1991,11,16.76
1991,12,11.86
1992,01,12.29
1992,02,15.84
1992,03,18.07
1992,04,23.34
1992,05,27.71
1992,06,30.75
1992,07,33.17
1992,08,34.41
1992,09,30.73
1992,10,24.48
1992,11,15.39
1992,12,9.43
1993,01,11.79
1993,02,14.08
1993,03,19.4
1993,04,21.16
1993,05,27.24
1993,06,30.23
1993,07,32.08
1993,08,33.1
1993,09,29.65
1993,10,23.67
1993,11,13.78
1993,12,10.2
1994,01,12.8
1994,02,13.07
1994,03,19.9
1994,04,23.53
1994,05,26.21
1994,06,33.44
1994,07,34.12
1994,08,35.23
1994,09,31.1
1994,10,22.55
1994,11,12.99
1994,12,11.36
1995,01,12.63
1995,02,17.19
1995,03,18.18
1995,04,20.88
1995,05,24.94
1995,06,30.49
1995,07,34.71
1995,08,36.49
1995,09,32.28
1995,10,24.59
1995,11,19.92
1995,12,13.12
1996,01,13.6
1996,02,16.82
1996,03,19.54
1996,04,23.86
1996,05,28.41
1996,06,32.18
1996,07,36.04
1996,08,35.25
1996,09,29.88
1996,10,23.81
1996,11,17.58
1996,12,12.24
1997,01,12.97
1997,02,14.31
1997,03,20.08
1997,04,21.73
1997,05,29.82
1997,06,30.14
1997,07,32.91
1997,08,34.93
1997,09,31.75
1997,10,22.83
1997,11,16.47
1997,12,10.25
1998,01,12.59
1998,02,12.47
1998,03,16.71
1998,04,19.28
1998,05,23.61
1998,06,28.36
1998,07,34.95
1998,08,35.38
1998,09,30.03
1998,10,22.15
1998,11,15.52
1998,12,11.39
1999,01,13.33
1999,02,14.64
1999,03,17.56
1999,04,18.92
1999,05,25.81
1999,06,29.96
1999,07,32.93
1999,08,33.65
1999,09,31.01
1999,10,24.8
1999,11,17.77
1999,12,12.05
2000,01,14
2000,02,15.19
2000,03,17.92
2000,04,24.23
2000,05,28.77
2000,06,32.47
2000,07,34.09
2000,08,34.32
2000,09,30.51
2000,10,22.48
2000,11,12.81
2000,12,12.58
2001,01,11.02
2001,02,12.6
2001,03,18.53
2001,04,20.79
2001,05,29.48
2001,06,32.24
2001,07,33.06
2001,08,34.13
2001,09,31.72
2001,10,24.9
2001,11,17.85
2001,12,10.17
2002,01,11.68
2002,02,14.6
2002,03,16.72
2002,04,23.17
2002,05,26.11
2002,06,32.09
2002,07,35.05
2002,08,33.69
2002,09,30.88
2002,10,22.51
2002,11,17.28
2002,12,11.18
2003,01,15.65
2003,02,14.14
2003,03,18.2
2003,04,20.29
2003,05,27.05
2003,06,30.98
2003,07,35.41
2003,08,34.5
2003,09,31.93
2003,10,27.07
2003,11,14.31
2003,12,11.52
2004,01,12.35
2004,02,12.68
2004,03,22.13
2004,04,22.7
2004,05,27.48
2004,06,31
2004,07,34.39
2004,08,33.59
2004,09,29.81
2004,10,22.15
2004,11,14.27
2004,12,12.05
2005,01,12.97
2005,02,13.79
2005,03,17.7
2005,04,21.02
2005,05,26.88
2005,06,30.08
2005,07,34.71
2005,08,33.38
2005,09,29.23
2005,10,23.33
2005,11,17.27
2005,12,11.4
2006,01,12.33
2006,02,15.02
2006,03,14.74
2006,04,20.25
2006,05,27.88
2006,06,33.55
2006,07,35.9
2006,08,33.09
2006,09,29.01
2006,10,22.38
2006,11,17.67
2006,12,11.27
2007,01,10.42
2007,02,14.83
2007,03,19.04
2007,04,21.6
2007,05,26.85
2007,06,31.18
2007,07,34.68
2007,08,34.42
2007,09,29.36
2007,10,23.02
2007,11,18.39
2007,12,10.17
2008,01,10.46
2008,02,13.54
2008,03,17.88
2008,04,21.66
2008,05,24.31
2008,06,32.37
2008,07,34.02
2008,08,33.68
2008,09,30.55
2008,10,23.93
2008,11,18.6
2008,12,11.15
2009,01,13.55
2009,02,13.47
2009,03,17.25
2009,04,20.4
2009,05,29.07
2009,06,28.92
2009,07,35.22
2009,08,33.05
2009,09,31.19
2009,10,21.62
2009,11,17.06
2009,12,10.61
2010,01,12.38
2010,02,14.16
2010,03,15.93
2010,04,18.87
2010,05,23.4
2010,06,30.54
2010,07,34.58
2010,08,33.05
2010,09,30.2
2010,10,22.87
2010,11,15.65
2010,12,13.3
2011,01,11.43
2011,02,11.44
2011,03,17.26
2011,04,21.37
2011,05,23.68
2011,06,30.18
2011,07,33.54
2011,08,35.19
2011,09,30.58
2011,10,23.8
2011,11,15
2011,12,9.75
2012,01,12.79
2012,02,13.87
2012,03,16.62
2012,04,21.8
2012,05,27.69
2012,06,32.03
2012,07,33.28
2012,08,34.1
2012,09,30.92
2012,10,23.75
2012,11,17.57
2012,12,11.94
2013,01,10.25
2013,02,12.33
2013,03,19.34
2013,04,22.1
2013,05,26.61
2013,06,32.68
2013,07,34.81
2013,08,32.82
2013,09,29.2
2013,10,20.88
2013,11,16.23
2013,12,11.37
2014,01,13.92
2014,02,15.93
2014,03,18.76
2014,04,22
2014,05,26.17
2014,06,31.67
2014,07,34.61
2014,08,31.96
2014,09,30.76
2014,10,24.75
2014,11,17
2014,12,12.63
2015,01,12.53
2015,02,17.08
2015,03,20.14
2015,04,21.37
2015,05,23.41
2015,06,32.45
2015,07,32.51
2015,08,34.45
2015,09,31.23
