Year,Month,10000696
1971,11,0
1971,12,0.41
1972,01,0
1972,02,0
1972,03,0
1972,04,0
1972,05,0.17
1972,06,17.65
1972,07,0.5
1972,08,16.44
1972,09,0.18
1972,10,62.06
1972,11,14.87
1972,12,1.01
1973,01,1.15
1973,02,29.46
1973,03,20.18
1973,04,0
1973,05,0.89
1973,06,0.01
1973,07,0.02
1973,08,37.21
1973,09,0
1973,10,0
1973,11,2.94
1973,12,0
1974,01,14.47
1974,02,0
1974,03,6.94
1974,04,0
1974,05,0
1974,06,0
1974,07,6.92
1974,08,16.72
1974,09,0.14
1974,10,15.51
1974,11,0.01
1974,12,11.11
1975,01,0.33
1975,02,1.47
1975,03,7.33
1975,04,7.74
1975,05,0
1975,06,0
1975,07,3.64
1975,08,1.74
1975,09,30.27
1975,10,1.27
1975,11,4.14
1975,12,4.93
1976,01,0.63
1976,02,54.41
1976,03,0.03
1976,04,11.51
1976,05,0.73
1976,06,0
1976,07,9.85
1976,08,0.13
1976,09,60.73
1976,10,6.18
1976,11,4.92
1976,12,4.88
1977,01,5.94
1977,02,0.02
1977,03,1.98
1977,04,0.21
1977,05,4.56
1977,06,0.11
1977,07,1.13
1977,08,34.51
1977,09,17.26
1977,10,3.87
1977,11,0.02
1977,12,8.19
1978,01,49.58
1978,02,18.8
1978,03,13.71
1978,04,2.13
1978,05,1.49
1978,06,0
1978,07,0.47
1978,08,35.58
1978,09,0.14
1978,10,30.03
1978,11,16.34
1978,12,27.36
1979,01,32.22
1979,02,3.73
1979,03,16.73
1979,04,0
1979,05,11.25
1979,06,0.08
1979,07,6.19
1979,08,23.76
1979,09,3.2
1979,10,0.27
1979,11,0
1979,12,5
1980,01,24.65
1980,02,51.74
1980,03,14.58
1980,04,6.54
1980,05,6.58
1980,06,0.01
1980,07,2.77
1980,08,36.62
1980,09,0.77
1980,10,0.05
1980,11,0
1980,12,1.08
1981,01,2.37
1981,02,3.99
1981,03,22.22
1981,04,0
1981,05,1.54
1981,06,0.05
1981,07,1
1981,08,7.05
1981,09,1.79
1981,10,1.2
1981,11,4.58
1981,12,0
1982,01,3.67
1982,02,2.54
1982,03,18.49
1982,04,0
1982,05,5.49
1982,06,0
1982,07,4.93
1982,08,33.63
1982,09,10.88
1982,10,0
1982,11,10.9
1982,12,33.24
1983,01,8.42
1983,02,10.6
1983,03,34.79
1983,04,0.16
1983,05,0
1983,06,0
1983,07,0.37
1983,08,51.05
1983,09,30.84
1983,10,4.89
1983,11,1.72
1983,12,13.9
1984,01,1.8
1984,02,0
1984,03,0
1984,04,0.27
1984,05,0.9
1984,06,0.01
1984,07,27.78
1984,08,38.05
1984,09,0.45
1984,10,0
1984,11,10.67
1984,12,89.11
1985,01,8.4
1985,02,2.24
1985,03,2.46
1985,04,0.58
1985,05,0
1985,06,0.01
1985,07,2.2
1985,08,0.64
1985,09,36.89
1985,10,20.97
1985,11,44.98
1985,12,2.91
1986,01,5.18
1986,02,14.18
1986,03,4.93
1986,04,0.31
1986,05,0
1986,06,0
1986,07,19.41
1986,08,5.05
1986,09,26.89
1986,10,18.88
1986,11,7.76
1986,12,9.78
1987,01,2.86
1987,02,3.78
1987,03,0.1
1987,04,0.85
1987,05,0.04
1987,06,1.09
1987,07,10.63
1987,08,1.92
1987,09,2.38
1987,10,15.97
1987,11,23.69
1987,12,19.21
1988,01,18.35
1988,02,16.64
1988,03,0.09
1988,04,20.86
1988,05,0
1988,06,0.03
1988,07,1.45
1988,08,51.77
1988,09,0.05
1988,10,2.35
1988,11,0.07
1988,12,0.04
1989,01,26.68
1989,02,0
1989,03,1.99
1989,04,0
1989,05,0.66
1989,06,0
1989,07,4.14
1989,08,3.02
1989,09,0.01
1989,10,1.21
1989,11,0
1989,12,0.02
1990,01,10.66
1990,02,0.84
1990,03,3.11
1990,04,0.56
1990,05,0.28
1990,06,1.78
1990,07,8.33
1990,08,20.87
1990,09,11.56
1990,10,0.57
1990,11,0.04
1990,12,0.02
1991,01,8.51
1991,02,18.65
1991,03,26.79
1991,04,0
1991,05,0
1991,06,0
1991,07,1.66
1991,08,16.1
1991,09,11.04
1991,10,11.22
1991,11,1.13
1991,12,4.04
1992,01,20.85
1992,02,27.18
1992,03,52.32
1992,04,2.14
1992,05,3.43
1992,06,0
1992,07,0.22
1992,08,40.17
1992,09,0.31
1992,10,13.47
1992,11,0
1992,12,58.21
1993,01,63.88
1993,02,44.83
1993,03,3.24
1993,04,0
1993,05,0.08
1993,06,0
1993,07,0
1993,08,1.27
1993,09,0
1993,10,0.93
1993,11,15.93
1993,12,1.06
1994,01,0.21
1994,02,10.66
1994,03,19.78
1994,04,0.24
1994,05,3.5
1994,06,0
1994,07,7.4
1994,08,9.68
1994,09,0.46
1994,10,0.48
1994,11,1.53
1994,12,37.69
1995,01,42.23
1995,02,11.37
1995,03,10.17
1995,04,5.29
1995,05,0
1995,06,0
1995,07,1.84
1995,08,5.64
1995,09,0.76
1995,10,0
1995,11,0
1995,12,0.04
1996,01,1.91
1996,02,9.59
1996,03,3.35
1996,04,0
1996,05,2.74
1996,06,0
1996,07,0.02
1996,08,4.97
1996,09,29.7
1996,10,0.02
1996,11,0.53
1996,12,0.23
1997,01,16.1
1997,02,0.61
1997,03,0
1997,04,2.31
1997,05,0.13
1997,06,0.23
1997,07,13.43
1997,08,1.66
1997,09,51.18
1997,10,0.42
1997,11,0.84
1997,12,35.8
1998,01,4.44
1998,02,56.01
1998,03,21.03
1998,04,0.33
1998,05,0.63
1998,06,0
1998,07,2.83
1998,08,5.68
1998,09,32.14
1998,10,1.13
1998,11,5.61
1998,12,5.16
1999,01,0.41
1999,02,11.8
1999,03,0
1999,04,24.49
1999,05,0.37
1999,06,1
1999,07,20.1
1999,08,7.35
1999,09,15.15
1999,10,0
1999,11,0
1999,12,0
2000,01,0
2000,02,2.97
2000,03,5.41
2000,04,0
2000,05,0
2000,06,2.26
2000,07,0
2000,08,8.17
2000,09,0
2000,10,8.14
2000,11,0.34
2000,12,0
2001,01,25.98
2001,02,17.49
2001,03,33.96
2001,04,0.65
2001,05,0
2001,06,0.04
2001,07,25.07
2001,08,5.37
2001,09,0.06
2001,10,0.06
2001,11,2.98
2001,12,2.66
2002,01,0.08
2002,02,0
2002,03,1.62
2002,04,0.03
2002,05,0
2002,06,0
2002,07,0
2002,08,0
2002,09,11.71
2002,10,0.78
2002,11,2.44
2002,12,1.03
2003,01,2.33
2003,02,26.97
2003,03,9.47
2003,04,1.38
2003,05,0
2003,06,0
2003,07,4.1
2003,08,3.96
2003,09,2.34
2003,10,0
2003,11,10.32
2003,12,2.79
2004,01,1.67
2004,02,16.99
2004,03,12.71
2004,04,6.7
2004,05,0
2004,06,0
2004,07,0
2004,08,9.92
2004,09,15.71
2004,10,34.45
2004,11,15.59
2004,12,17.69
2005,01,40.28
2005,02,72.76
2005,03,1.71
2005,04,1.13
2005,05,0
2005,06,0
2005,07,0.02
2005,08,25.94
2005,09,1.98
2005,10,9.9
2005,11,0.02
2005,12,0
2006,01,0
2006,02,0.27
2006,03,3.4
2006,04,0
2006,05,0.05
2006,06,4.59
2006,07,4.43
2006,08,21.77
2006,09,23.18
2006,10,6.46
2006,11,0
2006,12,0.51
2007,01,3.97
2007,02,1.8
2007,03,16.51
2007,04,0.77
2007,05,0
2007,06,0
2007,07,3.58
2007,08,0.36
2007,09,3.92
2007,10,0.93
2007,11,24.88
2007,12,26.06
2008,01,20.61
2008,02,2.25
2008,03,0
2008,04,0
2008,05,14.04
2008,06,0
2008,07,8.08
2008,08,4.19
2008,09,5.74
2008,10,0
2008,11,11.35
2008,12,18.93
2009,01,1.64
2009,02,15.72
2009,03,0
2009,04,0.23
2009,05,0.84
2009,06,0.04
2009,07,1.23
2009,08,3.19
2009,09,2.85
2009,10,0.01
2009,11,0
2009,12,17.7
2010,01,56.69
2010,02,21.94
2010,03,16.92
2010,04,0.19
2010,05,0
2010,06,0.03
2010,07,0.06
2010,08,6.89
2010,09,0.23
2010,10,7.24
2010,11,0
2010,12,21.26
2011,01,0
2011,02,25.55
2011,03,4.71
2011,04,0
2011,05,0
2011,06,0
2011,07,29.53
2011,08,3.2
2011,09,16.93
2011,10,2.49
2011,11,12.03
2011,12,21.73
2012,01,0.57
2012,02,1.16
2012,03,5.94
2012,04,2.83
2012,05,0
2012,06,0
2012,07,31.56
2012,08,27.24
2012,09,21.03
2012,10,4.5
2012,11,0
2012,12,19.14
2013,01,18.89
2013,02,0.69
2013,03,1.83
2013,04,0
2013,05,0
2013,06,0
2013,07,32.87
2013,08,30.86
2013,09,17.33
2013,10,0.43
2013,11,40.72
2013,12,8.34
2014,01,0
2014,02,0
2014,03,4.2
2014,04,0.09
2014,05,0.03
2014,06,0
2014,07,23.45
2014,08,37.59
2014,09,22.65
2014,10,0
2014,11,0
2014,12,15.03
2015,01,23.07
2015,02,1.87
2015,03,22.78
2015,04,0.55
2015,05,11.35
2015,06,1.43
2015,07,7.06
2015,08,0.01
2015,09,6.54
