Year,Month,10001014
1959,04,0.67
1959,05,0
1959,06,0.23
1959,07,3
1959,08,33.27
1959,09,7.18
1959,10,14.8
1959,11,0.13
1959,12,51.39
1960,01,15.55
1960,02,9.14
1960,03,6.17
1960,04,0.98
1960,05,0
1960,06,0
1960,07,3.17
1960,08,9.34
1960,09,28.39
1960,10,1.03
1960,11,11.46
1960,12,0.28
1961,01,4.98
1961,02,0
1961,03,1.17
1961,04,0.06
1961,05,0
1961,06,0
1961,07,2.86
1961,08,15.13
1961,09,0.25
1961,10,0
1961,11,1.91
1961,12,20.99
1962,01,23.17
1962,02,8.01
1962,03,2.72
1962,04,0
1962,05,0.02
1962,06,0.16
1962,07,0.63
1962,08,6.63
1962,09,0.76
1962,10,0.1
1962,11,0.08
1962,12,16.53
1963,01,12.95
1963,02,7.35
1963,03,4.52
1963,04,0.77
1963,05,0
1963,06,0
1963,07,0
1963,08,27.8
1963,09,45.4
1963,10,31.3
1963,11,14.96
1963,12,0
1964,01,0.07
1964,02,3.44
1964,03,8.91
1964,04,3
1964,05,0.45
1964,06,1.04
1964,07,2.22
1964,08,0.84
1964,09,0.04
1964,10,3.09
1964,11,13.82
1964,12,3.74
1965,01,4.31
1965,02,3.49
1965,03,10.97
1965,04,64.98
1965,05,0.36
1965,06,0
1965,07,3.72
1965,08,7.31
1965,09,0.71
1965,10,0
1965,11,24.37
1965,12,58.08
1966,01,28.64
1966,02,4.25
1966,03,9.63
1966,04,0.61
1966,05,0
1966,06,0.03
1966,07,10.46
1966,08,4.69
1966,09,5.04
1966,10,38.12
1966,11,9.28
1966,12,5.63
1967,01,6.88
1967,02,0
1967,03,6.58
1967,04,2.29
1967,05,0.07
1967,06,0.02
1967,07,1.94
1967,08,41.96
1967,09,27.03
1967,10,0
1967,11,16.72
1967,12,26.92
1968,01,0.02
1968,02,3.01
1968,03,7.83
1968,04,0.89
1968,05,0
1968,06,0
1968,07,18.84
1968,08,0.83
1968,09,0
1968,10,16.26
1968,11,1.1
1968,12,4.71
1969,01,34.41
1969,02,1.65
1969,03,1.15
1969,04,0
1969,05,1.3
1969,06,0.45
1969,07,22
1969,08,8.07
1969,09,17.41
1969,10,4.85
1969,11,18.22
1969,12,1.92
1970,01,3.81
1970,02,14.47
1970,03,38.45
1970,04,0.21
1970,05,0
1970,06,0
1970,07,2.84
1970,08,35.14
1970,09,0.7
1970,10,0.29
1970,11,1.62
1970,12,2.66
1971,01,0.62
1971,02,0.36
1971,03,0.33
1971,04,0.95
1971,05,0.81
1971,06,0
1971,07,0.42
1971,08,33.56
1971,09,22.13
1971,10,2.48
1971,11,0
1971,12,1.82
1972,01,0
1972,02,0
1972,03,0
1972,04,0
1972,05,0.03
1972,06,17.33
1972,07,3.56
1972,08,7.6
1972,09,1.12
1972,10,57.24
1972,11,12.19
1972,12,0.94
1973,01,2.54
1973,02,29.03
1973,03,27.08
1973,04,0
1973,05,0.19
1973,06,0
1973,07,0.01
1973,08,14.56
1973,09,0
1973,10,0
1973,11,4.06
1973,12,0
1974,01,24.72
1974,02,0
1974,03,7.6
1974,04,0
1974,05,0
1974,06,0
1974,07,3.29
1974,08,7.75
1974,09,0.02
1974,10,22.61
1974,11,0.27
1974,12,20.17
1975,01,1.09
1975,02,2.07
1975,03,4.23
1975,04,9.63
1975,05,0
1975,06,0
1975,07,10.82
1975,08,0.15
1975,09,19.01
1975,10,0.53
1975,11,1.21
1975,12,1.97
1976,01,0.29
1976,02,53.83
1976,03,0.36
1976,04,13.58
1976,05,0.16
1976,06,0
1976,07,12.02
1976,08,0.04
1976,09,75.77
1976,10,2.81
1976,11,1.25
1976,12,5.23
1977,01,8.35
1977,02,0
1977,03,3.61
1977,04,0.31
1977,05,3.12
1977,06,0.76
1977,07,2.94
1977,08,35.03
1977,09,17.16
1977,10,3.12
1977,11,0.02
1977,12,9.36
1978,01,69.95
1978,02,24.89
1978,03,12.91
1978,04,3.6
1978,05,1.41
1978,06,0
1978,07,1.7
1978,08,29.91
1978,09,0.05
1978,10,40.06
1978,11,18.2
1978,12,27.45
1979,01,36.67
1979,02,3.63
1979,03,22.38
1979,04,0
1979,05,8.33
1979,06,0
1979,07,14.72
1979,08,38.41
1979,09,9.52
1979,10,1.17
1979,11,0
1979,12,7.48
1980,01,28.6
1980,02,51.9
1980,03,20.37
1980,04,10.48
1980,05,3.77
1980,06,0.04
1980,07,3.97
1980,08,28.78
1980,09,4.02
1980,10,0.83
1980,11,0
1980,12,1.04
1981,01,2.27
1981,02,6.89
1981,03,28.29
1981,04,0
1981,05,3.15
1981,06,0.83
1981,07,2.34
1981,08,28.28
1981,09,2.55
1981,10,1.86
1981,11,5.71
1981,12,0
1982,01,3.67
1982,02,6.87
1982,03,21.77
1982,04,0
1982,05,6.71
1982,06,0
1982,07,9.36
1982,08,33.46
1982,09,12.47
1982,10,0.02
1982,11,9.41
1982,12,36.79
1983,01,5.87
1983,02,10.68
1983,03,50.86
1983,04,0.05
1983,05,0
1983,06,0
1983,07,0.14
1983,08,58.66
1983,09,28.85
1983,10,8.59
1983,11,2.03
1983,12,17.25
1984,01,2.19
1984,02,0
1984,03,0
1984,04,0.21
1984,05,0.99
1984,06,0
1984,07,43.74
1984,08,26.23
1984,09,0.79
1984,10,0
1984,11,12.3
1984,12,97.6
1985,01,9.65
1985,02,5.54
1985,03,1.94
1985,04,1.72
1985,05,0
1985,06,0
1985,07,1.33
1985,08,0.16
1985,09,39.8
1985,10,22.37
1985,11,48.06
1985,12,4.13
1986,01,6.53
1986,02,20.12
1986,03,7.81
1986,04,0.99
1986,05,0.05
1986,06,0
1986,07,14.51
1986,08,2.52
1986,09,28.05
1986,10,18.85
1986,11,13.16
1986,12,14.12
1987,01,3.45
1987,02,1.99
1987,03,0.32
1987,04,1.31
1987,05,1.8
1987,06,0.89
1987,07,29.31
1987,08,0.56
1987,09,1.21
1987,10,16.62
1987,11,23.88
1987,12,19.43
1988,01,15.82
1988,02,21.48
1988,03,1.2
1988,04,26.5
1988,05,0
1988,06,0.24
1988,07,0.89
1988,08,29.03
1988,09,0.42
1988,10,2.06
1988,11,0.02
1988,12,0.01
1989,01,31.9
1989,02,0.21
1989,03,1.96
1989,04,0
1989,05,0.2
1989,06,0
1989,07,5.72
1989,08,4.25
1989,09,0.02
1989,10,0.56
1989,11,0
1989,12,0.27
1990,01,8.46
1990,02,1.15
1990,03,4.98
1990,04,0.25
1990,05,1.69
1990,06,1.16
1990,07,7.78
1990,08,27.14
1990,09,6.26
1990,10,3.98
1990,11,1.01
1990,12,0
1991,01,13.13
1991,02,21.84
1991,03,34.83
1991,04,0
1991,05,0
1991,06,0.02
1991,07,1.26
1991,08,14.94
1991,09,22.51
1991,10,8.1
1991,11,1.19
1991,12,9.26
1992,01,22.17
1992,02,51.6
1992,03,84.66
1992,04,5.06
1992,05,4.01
1992,06,0
1992,07,0.3
1992,08,50.2
1992,09,0.1
1992,10,10.43
1992,11,0
1992,12,63.62
1993,01,92.98
1993,02,55.92
1993,03,9.19
1993,04,0
1993,05,0.29
1993,06,0
1993,07,0
1993,08,2.11
1993,09,0
1993,10,1
1993,11,19.02
1993,12,0.44
1994,01,0.48
1994,02,8.66
1994,03,23.08
1994,04,0.64
1994,05,4.96
1994,06,0.1
1994,07,15.47
1994,08,7.53
1994,09,0.03
1994,10,0.12
1994,11,3.27
1994,12,43.98
1995,01,57.21
1995,02,11.59
1995,03,11.92
1995,04,3.56
1995,05,0.24
1995,06,0
1995,07,1.43
1995,08,14.26
1995,09,1.47
1995,10,0
1995,11,0
1995,12,0.22
1996,01,2.66
1996,02,8.93
1996,03,4.9
1996,04,0
1996,05,6.11
1996,06,0
1996,07,0.21
1996,08,0.97
1996,09,28.44
1996,10,0.52
1996,11,2.67
1996,12,0.36
1997,01,19.61
1997,02,0.83
1997,03,0.22
1997,04,4.05
1997,05,0.43
1997,06,0.07
1997,07,13.04
1997,08,4.27
1997,09,52.89
1997,10,1.32
1997,11,1.39
1997,12,32.33
1998,01,7.21
1998,02,62.59
1998,03,20.73
1998,04,1.53
1998,05,0.72
1998,06,0
1998,07,6.54
1998,08,10.06
1998,09,30.46
1998,10,1.35
1998,11,4.33
1998,12,5.1
1999,01,0.46
1999,02,9.43
1999,03,0
1999,04,22.05
1999,05,0.77
1999,06,0.9
1999,07,22.12
1999,08,5.83
1999,09,14.56
1999,10,0
1999,11,0
1999,12,0
2000,01,0.41
2000,02,4.51
2000,03,9.38
2000,04,0
2000,05,0
2000,06,0.93
2000,07,0
2000,08,20.32
2000,09,0.06
2000,10,4.6
2000,11,0.39
2000,12,0
2001,01,22.74
2001,02,19.43
2001,03,29.35
2001,04,1.18
2001,05,0
2001,06,0
2001,07,14.92
2001,08,3.85
2001,09,0.12
2001,10,0.09
2001,11,2.45
2001,12,3.69
2002,01,0.26
2002,02,0
2002,03,1.24
2002,04,0.39
2002,05,0
2002,06,0
2002,07,0.76
2002,08,0
2002,09,11.44
2002,10,2.11
2002,11,5.06
2002,12,2.29
2003,01,5.41
2003,02,29.12
2003,03,13.84
2003,04,1.69
2003,05,0
2003,06,0
2003,07,4.23
2003,08,5.67
2003,09,7.26
2003,10,0
2003,11,9.68
2003,12,6.33
2004,01,3.14
2004,02,20.44
2004,03,12.71
2004,04,9.93
2004,05,0
2004,06,0
2004,07,6.46
2004,08,7.62
2004,09,13.63
2004,10,38.46
2004,11,20.48
2004,12,20.33
2005,01,45.62
2005,02,77.85
2005,03,4.53
2005,04,3.23
2005,05,0
2005,06,0.31
2005,07,3.88
2005,08,32.93
2005,09,1.8
2005,10,16.66
2005,11,0.16
2005,12,0
2006,01,0.1
2006,02,1.2
2006,03,5.35
2006,04,0.18
2006,05,0.02
2006,06,2.38
2006,07,3.23
2006,08,25.02
2006,09,13.87
2006,10,4.46
2006,11,0
2006,12,0.42
2007,01,5.15
2007,02,2.28
2007,03,10.76
2007,04,0.99
2007,05,0
2007,06,0
2007,07,5.22
2007,08,5.96
2007,09,6.86
2007,10,0.28
2007,11,14.81
2007,12,24.15
2008,01,24.74
2008,02,3.79
2008,03,0.02
2008,04,0
2008,05,10.09
2008,06,0
2008,07,7.33
2008,08,19.77
2008,09,5.16
2008,10,0
2008,11,14.51
2008,12,28.34
2009,01,0.97
2009,02,18.03
2009,03,0
2009,04,0.17
2009,05,0.36
2009,06,0.18
2009,07,2.53
2009,08,6.47
2009,09,1.42
2009,10,0
2009,11,0.1
2009,12,17.91
2010,01,61.89
2010,02,19.29
2010,03,18.55
2010,04,0.26
2010,05,0
2010,06,0
2010,07,0
2010,08,6.1
2010,09,0.16
2010,10,10.5
2010,11,0
2010,12,25.79
2011,01,0
2011,02,19.15
2011,03,1.77
2011,04,0.42
2011,05,0
2011,06,0
2011,07,20.57
2011,08,0
2011,09,26.24
2011,10,1.05
2011,11,8.13
2011,12,16
2012,01,0
2012,02,4.43
2012,03,3.35
2012,04,4.22
2012,05,0
2012,06,0
2012,07,19.71
2012,08,32.57
2012,09,4.18
2012,10,4.44
2012,11,0
2012,12,21.45
2013,01,18.72
2013,02,2.43
2013,03,3.28
2013,04,0
2013,05,0
2013,06,0
2013,07,21.61
2013,08,19.76
2013,09,16.28
2013,10,0.08
2013,11,39.1
2013,12,2.06
2014,01,0
2014,02,0
2014,03,6.27
2014,04,0.84
2014,05,0
2014,06,0
2014,07,15.55
2014,08,24.5
2014,09,20.61
2014,10,2.76
2014,11,0
2014,12,14.08
2015,01,18.28
2015,02,3.14
2015,03,21.91
2015,04,0.48
2015,05,8.74
2015,06,1.91
2015,07,15.18
2015,08,0
2015,09,4.64
