Year,Month,10001010
1986,04,21.99
1986,05,26.81
1986,06,33.03
1986,07,33.09
1986,08,35.01
1986,09,26.79
1986,10,21.99
1986,11,17.15
1986,12,11.76
1987,01,11.4
1987,02,15.3
1987,03,16.77
1987,04,24.21
1987,05,26.79
1987,06,32.62
1987,07,32.87
1987,08,34
1987,09,29.83
1987,10,24.84
1987,11,15.76
1987,12,9.88
1988,01,11.46
1988,02,14.81
1988,03,18.5
1988,04,21.47
1988,05,26.41
1988,06,31.14
1988,07,35.14
1988,08,33.23
1988,09,29.39
1988,10,26.54
1988,11,16.93
1988,12,11.55
1989,01,11.04
1989,02,14
1989,03,20.17
1989,04,25.67
1989,05,27.17
1989,06,31.98
1989,07,35.11
1989,08,33.02
1989,09,29.89
1989,10,23.08
1989,11,17.47
1989,12,12.05
1990,01,11.83
1990,02,12.93
1990,03,18.97
1990,04,23.03
1990,05,26.15
1990,06,31.96
1990,07,34.34
1990,08,32.7
1990,09,30.12
1990,10,24.14
1990,11,17.15
1990,12,9.06
1991,01,10.86
1991,02,16.49
1991,03,14.48
1991,04,20.2
1991,05,24.51
1991,06,29.08
1991,07,32.82
1991,08,33.06
1991,09,30.51
1991,10,25.6
1991,11,16.58
1991,12,11.97
1992,01,12.2
1992,02,16.12
1992,03,17.98
1992,04,23.58
1992,05,27.69
1992,06,30.68
1992,07,33.27
1992,08,34.29
1992,09,30.88
1992,10,24.4
1992,11,15.14
1992,12,9.51
1993,01,11.92
1993,02,14.32
1993,03,19.27
1993,04,21.57
1993,05,27.41
1993,06,30.36
1993,07,32.29
1993,08,33.21
1993,09,29.63
1993,10,23.65
1993,11,13.96
1993,12,10.51
1994,01,12.63
1994,02,12.91
1994,03,19.64
1994,04,23.36
1994,05,26.11
1994,06,33.47
1994,07,34.16
1994,08,35.25
1994,09,31.27
1994,10,22.44
1994,11,13.02
1994,12,11.42
1995,01,12.69
1995,02,17.25
1995,03,18.15
1995,04,20.88
1995,05,24.81
1995,06,30.17
1995,07,34.6
1995,08,36.31
1995,09,32.2
1995,10,24.27
1995,11,19.65
1995,12,13.11
1996,01,13.44
1996,02,16.91
1996,03,19.44
1996,04,24.06
1996,05,28.18
1996,06,31.97
1996,07,36.08
1996,08,35.24
1996,09,29.82
1996,10,23.63
1996,11,17.5
1996,12,12.53
1997,01,13.02
1997,02,14.34
1997,03,20.1
1997,04,21.69
1997,05,29.8
1997,06,30.1
1997,07,33.01
1997,08,34.87
1997,09,31.61
1997,10,22.76
1997,11,16.57
1997,12,10.28
1998,01,12.62
1998,02,12.57
1998,03,16.75
1998,04,19.34
1998,05,23.68
1998,06,28.45
1998,07,35.11
1998,08,35.43
1998,09,29.99
1998,10,22.18
1998,11,15.67
1998,12,11.47
1999,01,13.38
1999,02,14.74
1999,03,17.66
1999,04,18.95
1999,05,25.84
1999,06,30.01
1999,07,33.04
1999,08,33.68
1999,09,31.01
1999,10,24.79
1999,11,17.93
1999,12,12.12
2000,01,14.09
2000,02,15.31
2000,03,18.01
2000,04,24.2
2000,05,28.77
2000,06,32.56
2000,07,34.26
2000,08,34.36
2000,09,30.51
2000,10,22.55
2000,11,12.97
2000,12,12.71
2001,01,11.08
2001,02,12.63
2001,03,18.58
2001,04,20.83
2001,05,29.43
2001,06,32.37
2001,07,33.19
2001,08,34.17
2001,09,31.63
2001,10,24.96
2001,11,18.03
2001,12,10.37
2002,01,11.73
2002,02,14.73
2002,03,16.78
2002,04,23.27
2002,05,26.13
2002,06,32.18
2002,07,35.19
2002,08,33.73
2002,09,30.74
2002,10,22.55
2002,11,17.41
2002,12,11.33
2003,01,15.69
2003,02,14.29
2003,03,18.28
2003,04,20.4
2003,05,27.04
2003,06,31.08
2003,07,35.6
2003,08,34.55
2003,09,31.87
2003,10,27.16
2003,11,14.51
2003,12,11.72
2004,01,12.37
2004,02,12.81
2004,03,22.17
2004,04,22.72
2004,05,27.52
2004,06,31.09
2004,07,34.53
2004,08,33.6
2004,09,29.74
2004,10,22.24
2004,11,14.48
2004,12,12.19
2005,01,13.07
2005,02,14
2005,03,17.76
2005,04,21.16
2005,05,26.9
2005,06,30.27
2005,07,34.92
2005,08,33.43
2005,09,29.22
2005,10,23.34
2005,11,17.42
2005,12,11.5
2006,01,12.45
2006,02,15.08
2006,03,14.97
2006,04,20.63
2006,05,28
2006,06,33.7
2006,07,36.15
2006,08,33.33
2006,09,29.08
2006,10,22.46
2006,11,17.71
2006,12,11.16
2007,01,10.53
2007,02,15
2007,03,19.31
2007,04,21.79
2007,05,26.9
2007,06,31.36
2007,07,34.86
2007,08,34.63
2007,09,29.51
2007,10,23.12
2007,11,18.42
2007,12,10.22
2008,01,10.65
2008,02,13.81
2008,03,18.02
2008,04,21.9
2008,05,24.59
2008,06,32.54
2008,07,34.27
2008,08,33.93
2008,09,30.71
2008,10,23.91
2008,11,18.67
2008,12,11.2
2009,01,13.65
2009,02,13.6
2009,03,17.54
2009,04,20.58
2009,05,29.21
2009,06,29.09
2009,07,35.38
2009,08,33.28
2009,09,31.27
2009,10,21.65
2009,11,17.12
2009,12,10.63
2010,01,12.43
2010,02,14.24
2010,03,16.13
2010,04,19.17
2010,05,23.59
2010,06,30.61
2010,07,34.8
2010,08,33.3
2010,09,30.28
2010,10,22.95
2010,11,15.71
2010,12,13.26
2011,01,11.55
2011,02,11.7
2011,03,17.6
2011,04,21.73
2011,05,23.89
2011,06,30.36
2011,07,33.7
2011,08,35.44
2011,09,30.86
2011,10,24.08
2011,11,15.22
2011,12,9.88
2012,01,12.9
2012,02,14.12
2012,03,16.87
2012,04,22.05
2012,05,27.85
2012,06,32.15
2012,07,33.36
2012,08,34.29
2012,09,31.07
2012,10,24.02
2012,11,17.79
2012,12,12.07
2013,01,10.4
2013,02,12.56
2013,03,19.55
2013,04,22.27
2013,05,26.73
2013,06,32.74
2013,07,34.95
2013,08,33.05
2013,09,29.43
2013,10,21.16
2013,11,16.39
2013,12,11.47
2014,01,13.95
2014,02,16.16
2014,03,19.02
2014,04,22.23
2014,05,26.27
2014,06,31.75
2014,07,34.67
2014,08,32.19
2014,09,30.99
2014,10,25
2014,11,17.17
2014,12,12.73
2015,01,12.62
2015,02,17.26
2015,03,20.31
2015,04,21.58
2015,05,23.42
2015,06,32.51
2015,07,32.55
2015,08,34.5
2015,09,31.36
