Year,Month,10001016
1980,04,21.02
1980,05,23.36
1980,06,30.2
1980,07,35.14
1980,08,33.66
1980,09,30.05
1980,10,23.73
1980,11,16.71
1980,12,14.86
1981,01,14.98
1981,02,14.92
1981,03,17.42
1981,04,23.79
1981,05,26.16
1981,06,34.16
1981,07,35.22
1981,08,34.71
1981,09,30.89
1981,10,22.17
1981,11,17.41
1981,12,13.11
1982,01,11.59
1982,02,15.44
1982,03,16.61
1982,04,21.6
1982,05,25.76
1982,06,29.41
1982,07,32.82
1982,08,33.22
1982,09,28.82
1982,10,21.71
1982,11,14.79
1982,12,10.43
1983,01,12.73
1983,02,14.21
1983,03,17.07
1983,04,18.89
1983,05,26.22
1983,06,30.03
1983,07,33.23
1983,08,31.78
1983,09,31.31
1983,10,23.53
1983,11,16.78
1983,12,12.93
1984,01,13.44
1984,02,14.29
1984,03,18.77
1984,04,21.4
1984,05,29.24
1984,06,30.88
1984,07,33.3
1984,08,33.09
1984,09,30.98
1984,10,21.16
1984,11,14.89
1984,12,10.39
1985,01,12.08
1985,02,12.62
1985,03,16.38
1985,04,23.59
1985,05,27.03
1985,06,32.58
1985,07,34.99
1985,08,33.69
1985,09,26.52
1985,10,22.86
1985,11,14.74
1985,12,12.06
1986,01,14.94
1986,02,15.63
1986,03,19.79
1986,04,21.86
1986,05,26.63
1986,06,33.16
1986,07,33.14
1986,08,34.76
1986,09,26.71
1986,10,22
1986,11,17.26
1986,12,11.71
1987,01,11.5
1987,02,15.33
1987,03,16.69
1987,04,24.17
1987,05,26.86
1987,06,32.88
1987,07,32.94
1987,08,33.85
1987,09,29.73
1987,10,24.53
1987,11,15.54
1987,12,9.56
1988,01,11.36
1988,02,14.49
1988,03,18.4
1988,04,21.51
1988,05,26.62
1988,06,31.15
1988,07,35.04
1988,08,33.11
1988,09,29.46
1988,10,26.48
1988,11,17.08
1988,12,11.77
1989,01,11.27
1989,02,13.93
1989,03,20.26
1989,04,25.88
1989,05,27.35
1989,06,32.2
1989,07,34.89
1989,08,33
1989,09,29.93
1989,10,22.99
1989,11,17.69
1989,12,12.13
1990,01,12.21
1990,02,12.92
1990,03,19.13
1990,04,22.98
1990,05,26.18
1990,06,31.99
1990,07,34.11
1990,08,32.55
1990,09,30.03
1990,10,24.08
1990,11,17.23
1990,12,8.87
1991,01,10.65
1991,02,16.36
1991,03,14.25
1991,04,20.05
1991,05,24.46
1991,06,28.91
1991,07,32.64
1991,08,32.76
1991,09,30.4
1991,10,25.36
1991,11,16.49
1991,12,11.67
1992,01,12.11
1992,02,15.81
1992,03,18.01
1992,04,23.36
1992,05,27.7
1992,06,30.67
1992,07,33.2
1992,08,34.13
1992,09,30.74
1992,10,24.36
1992,11,15.23
1992,12,9.31
1993,01,11.61
1993,02,14.04
1993,03,19.26
1993,04,20.89
1993,05,27.16
1993,06,30.08
1993,07,31.98
1993,08,32.97
1993,09,29.54
1993,10,23.41
1993,11,13.58
1993,12,10.15
1994,01,12.51
1994,02,12.67
1994,03,19.69
1994,04,23.46
1994,05,26.22
1994,06,33.44
1994,07,33.88
1994,08,35.04
1994,09,31.14
1994,10,22.39
1994,11,12.92
1994,12,11.34
1995,01,12.58
1995,02,17.14
1995,03,18.07
1995,04,20.75
1995,05,24.64
1995,06,30.32
1995,07,34.57
1995,08,36.16
1995,09,32.12
1995,10,24.29
1995,11,19.86
1995,12,13.08
1996,01,13.53
1996,02,16.74
1996,03,19.55
1996,04,23.85
1996,05,28.24
1996,06,32.02
1996,07,35.82
1996,08,34.97
1996,09,29.73
1996,10,23.64
1996,11,17.52
1996,12,12.14
1997,01,12.92
1997,02,14.18
1997,03,19.96
1997,04,21.65
1997,05,29.7
1997,06,29.99
1997,07,32.91
1997,08,34.77
1997,09,31.51
1997,10,22.67
1997,11,16.41
1997,12,10.12
1998,01,12.52
1998,02,12.4
1998,03,16.66
1998,04,19.22
1998,05,23.55
1998,06,28.36
1998,07,34.99
1998,08,35.32
1998,09,29.94
1998,10,22.13
1998,11,15.48
1998,12,11.28
1999,01,13.24
1999,02,14.56
1999,03,17.53
1999,04,18.88
1999,05,25.74
1999,06,29.94
1999,07,32.93
1999,08,33.53
1999,09,30.93
1999,10,24.72
1999,11,17.78
1999,12,11.95
2000,01,13.96
2000,02,15.1
2000,03,17.9
2000,04,24.1
2000,05,28.66
2000,06,32.46
2000,07,34.12
2000,08,34.24
2000,09,30.41
2000,10,22.49
2000,11,12.82
2000,12,12.54
2001,01,10.96
2001,02,12.48
2001,03,18.47
2001,04,20.77
2001,05,29.28
2001,06,32.31
2001,07,33.05
2001,08,34.03
2001,09,31.53
2001,10,24.91
2001,11,17.82
2001,12,10.29
2002,01,11.58
2002,02,14.58
2002,03,16.65
2002,04,23.19
2002,05,26.02
2002,06,32.1
2002,07,35.04
2002,08,33.58
2002,09,30.65
2002,10,22.51
2002,11,17.25
2002,12,11.15
2003,01,15.56
2003,02,14.09
2003,03,18.16
2003,04,20.35
2003,05,26.92
2003,06,30.97
2003,07,35.46
2003,08,34.43
2003,09,31.79
2003,10,27.08
2003,11,14.33
2003,12,11.55
2004,01,12.25
2004,02,12.64
2004,03,22.08
2004,04,22.66
2004,05,27.4
2004,06,30.99
2004,07,34.45
2004,08,33.47
2004,09,29.68
2004,10,22.18
2004,11,14.38
2004,12,12.08
2005,01,12.95
2005,02,13.84
2005,03,17.69
2005,04,21.1
2005,05,26.8
2005,06,30.12
2005,07,34.79
2005,08,33.36
2005,09,29.04
2005,10,23.17
2005,11,17.28
2005,12,11.22
2006,01,12.25
2006,02,14.54
2006,03,14.12
2006,04,19.82
2006,05,27.33
2006,06,33.16
2006,07,35.43
2006,08,32.41
2006,09,28.57
2006,10,22
2006,11,17.39
2006,12,10.96
2007,01,10.18
2007,02,14.43
2007,03,18.54
2007,04,20.99
2007,05,26.36
2007,06,30.71
2007,07,34.3
2007,08,33.72
2007,09,28.82
2007,10,22.58
2007,11,18.09
2007,12,9.91
2008,01,10.06
2008,02,13.13
2008,03,17.42
2008,04,21.26
2008,05,23.75
2008,06,31.93
2008,07,33.58
2008,08,33.2
2008,09,30
2008,10,23.55
2008,11,18.45
2008,12,10.71
2009,01,13.25
2009,02,13.03
2009,03,16.88
2009,04,19.87
2009,05,28.46
2009,06,28.46
2009,07,34.44
2009,08,32.19
2009,09,30.64
2009,10,21.12
2009,11,16.7
2009,12,10.32
2010,01,12.1
2010,02,13.82
2010,03,15.56
2010,04,18.39
2010,05,22.74
2010,06,30
2010,07,33.93
2010,08,32.38
2010,09,29.46
2010,10,22.27
2010,11,15.29
2010,12,13.01
2011,01,10.81
2011,02,10.76
2011,03,16.71
2011,04,20.84
2011,05,23.06
2011,06,29.66
2011,07,32.94
2011,08,34.52
2011,09,29.98
2011,10,23.33
2011,11,14.49
2011,12,9.17
2012,01,12.21
2012,02,13.27
2012,03,15.94
2012,04,21.23
2012,05,27.01
2012,06,31.47
2012,07,32.63
2012,08,33.38
2012,09,30.19
2012,10,23.33
2012,11,17.27
2012,12,11.34
2013,01,9.72
2013,02,11.78
2013,03,18.74
2013,04,21.45
2013,05,25.94
2013,06,32.06
2013,07,34.31
2013,08,32.2
2013,09,28.53
2013,10,20.41
2013,11,15.61
2013,12,10.84
2014,01,13.32
2014,02,15.35
2014,03,18.08
2014,04,21.36
2014,05,25.5
2014,06,31.08
2014,07,33.89
2014,08,31.24
2014,09,30.16
2014,10,24.21
2014,11,16.52
2014,12,11.92
2015,01,11.79
2015,02,16.27
2015,03,19.23
2015,04,20.65
2015,05,22.57
2015,06,31.72
2015,07,31.81
2015,08,33.58
2015,09,30.34
