Year,Month,10000710
1976,07,33.22
1976,08,31.92
1976,09,27.51
1976,10,22.84
1976,11,17.28
1976,12,11.73
1977,01,12.04
1977,02,15.58
1977,03,15.07
1977,04,22.14
1977,05,22.39
1977,06,31.78
1977,07,34.36
1977,08,33.28
1977,09,29.62
1977,10,24.83
1977,11,17.9
1977,12,14.52
1978,01,12.32
1978,02,14.99
1978,03,19.09
1978,04,20.4
1978,05,25.91
1978,06,32.3
1978,07,34.77
1978,08,32.85
1978,09,29.22
1978,10,25.75
1978,11,15.81
1978,12,9.7
1979,01,9.34
1979,02,13.26
1979,03,16.66
1979,04,21.39
1979,05,25.69
1979,06,31
1979,07,33.67
1979,08,31.55
1979,09,31.91
1979,10,24.29
1979,11,15.02
1979,12,13.27
1980,01,14.15
1980,02,16.18
1980,03,16.55
1980,04,21.17
1980,05,23.64
1980,06,30.71
1980,07,35.25
1980,08,33.61
1980,09,30.05
1980,10,23.93
1980,11,17.14
1980,12,15.06
1981,01,14.85
1981,02,15.68
1981,03,17.72
1981,04,23.67
1981,05,26.18
1981,06,33.59
1981,07,35.17
1981,08,34.81
1981,09,30.89
1981,10,21.87
1981,11,17.7
1981,12,13.75
1982,01,12.14
1982,02,16.03
1982,03,16.95
1982,04,21.47
1982,05,25.66
1982,06,29.08
1982,07,33.05
1982,08,33.23
1982,09,28.93
1982,10,21.8
1982,11,15.46
1982,12,11.18
1983,01,13.22
1983,02,14.99
1983,03,17.22
1983,04,18.88
1983,05,26.22
1983,06,29.78
1983,07,33.85
1983,08,32.25
1983,09,31.36
1983,10,23.99
1983,11,17.09
1983,12,13.49
1984,01,13.56
1984,02,14.74
1984,03,19.1
1984,04,21.05
1984,05,29.38
1984,06,30.33
1984,07,33.43
1984,08,33.06
1984,09,31.18
1984,10,21.51
1984,11,15.71
1984,12,11.55
1985,01,11.76
1985,02,13.33
1985,03,16.86
1985,04,23.66
1985,05,26.97
1985,06,32.04
1985,07,34.79
1985,08,33.69
1985,09,26.44
1985,10,22.98
1985,11,15.31
1985,12,12.47
1986,01,15.05
1986,02,16.29
1986,03,20.38
1986,04,22.13
1986,05,26.86
1986,06,32.33
1986,07,32.59
1986,08,34.44
1986,09,26.68
1986,10,22.13
1986,11,17.28
1986,12,12.15
1987,01,11.22
1987,02,15.13
1987,03,16.95
1987,04,24.18
1987,05,26.38
1987,06,31.85
1987,07,32.33
1987,08,33.46
1987,09,29.84
1987,10,25.41
1987,11,16.32
1987,12,10.56
1988,01,11.72
1988,02,15.7
1988,03,18.56
1988,04,21.18
1988,05,25.91
1988,06,30.85
1988,07,34.58
1988,08,32.72
1988,09,29.1
1988,10,26.35
1988,11,16.96
1988,12,11.81
1989,01,10.96
1989,02,14.42
1989,03,20.15
1989,04,25.23
1989,05,26.76
1989,06,31.23
1989,07,35.11
1989,08,32.52
1989,09,30.06
1989,10,23.26
1989,11,17.78
1989,12,12.53
1990,01,11.41
1990,02,13.25
1990,03,18.56
1990,04,22.87
1990,05,25.53
1990,06,31.9
1990,07,34.24
1990,08,32.47
1990,09,30.04
1990,10,24.01
1990,11,17.19
1990,12,9.7
1991,01,11.72
1991,02,17.05
1991,03,14.83
1991,04,20.87
1991,05,24.6
1991,06,29.04
1991,07,32.98
1991,08,33.16
1991,09,30.53
1991,10,25.5
1991,11,16.9
1991,12,12.82
1992,01,12.48
1992,02,16.8
1992,03,17.43
1992,04,23.87
1992,05,27.47
1992,06,30.41
1992,07,33.25
1992,08,33.81
1992,09,31.19
1992,10,24.49
1992,11,15.11
1992,12,10.25
1993,01,12.53
1993,02,14.79
1993,03,19.1
1993,04,22.9
1993,05,27.62
1993,06,30.75
1993,07,32.74
1993,08,33.02
1993,09,29.93
1993,10,23.94
1993,11,15.38
1993,12,11.63
1994,01,13.25
1994,02,13.51
1994,03,19.38
1994,04,22.58
1994,05,25.68
1994,06,33.4
1994,07,34.47
1994,08,35.13
1994,09,31.42
1994,10,22.58
1994,11,13.59
1994,12,11.89
1995,01,12.75
1995,02,17.65
1995,03,18.17
1995,04,20.82
1995,05,24.33
1995,06,29.38
1995,07,34.35
1995,08,35.64
1995,09,32.03
1995,10,24.18
1995,11,19.57
1995,12,13.7
1996,01,13.79
1996,02,17.41
1996,03,19.02
1996,04,23.98
1996,05,27.77
1996,06,31.82
1996,07,35.87
1996,08,34.93
1996,09,29.48
1996,10,23.4
1996,11,17.68
1996,12,13.54
1997,01,13.35
1997,02,14.71
1997,03,20.08
1997,04,21.47
1997,05,29.87
1997,06,29.94
1997,07,33.16
1997,08,34.85
1997,09,31.49
1997,10,22.84
1997,11,17.21
1997,12,10.75
1998,01,12.99
1998,02,13.41
1998,03,16.99
1998,04,18.99
1998,05,23.91
1998,06,28.59
1998,07,35.33
1998,08,35.59
1998,09,30.27
1998,10,22.43
1998,11,16.3
1998,12,11.95
1999,01,13.59
1999,02,15.13
1999,03,17.74
1999,04,18.8
1999,05,26
1999,06,30.08
1999,07,33.36
1999,08,33.69
1999,09,31.23
1999,10,24.92
1999,11,18.6
1999,12,12.5
2000,01,14.42
2000,02,15.64
2000,03,18.23
2000,04,23.75
2000,05,28.91
2000,06,32.6
2000,07,34.32
2000,08,34.46
2000,09,30.57
2000,10,22.81
2000,11,13.7
2000,12,13.21
2001,01,11.49
2001,02,13.36
2001,03,18.77
2001,04,20.65
2001,05,29.35
2001,06,32.57
2001,07,33.19
2001,08,34.2
2001,09,31.5
2001,10,25.22
2001,11,18.57
2001,12,11.12
2002,01,12.08
2002,02,15.31
2002,03,17.07
2002,04,23.07
2002,05,26.22
2002,06,32.21
2002,07,35.32
2002,08,33.75
2002,09,30.79
2002,10,22.83
2002,11,18.08
2002,12,11.9
2003,01,15.86
2003,02,14.8
2003,03,18.65
2003,04,20.34
2003,05,27.19
2003,06,31.22
2003,07,35.79
2003,08,34.75
2003,09,32.18
2003,10,27.36
2003,11,15.26
2003,12,12.37
2004,01,12.7
2004,02,13.33
2004,03,22.37
2004,04,22.61
2004,05,27.87
2004,06,31.26
2004,07,34.7
2004,08,33.64
2004,09,29.81
2004,10,22.63
2004,11,15.04
2004,12,12.73
2005,01,13.21
2005,02,14.42
2005,03,17.57
2005,04,21.11
2005,05,26.75
2005,06,30.47
2005,07,35.06
2005,08,33.75
2005,09,29.67
2005,10,23.22
2005,11,17.52
2005,12,11.88
2006,01,12.8
2006,02,14.97
2006,03,15.66
2006,04,21.5
2006,05,28.28
2006,06,33.38
2006,07,36.68
2006,08,33.6
2006,09,29.31
2006,10,22.45
2006,11,18.02
2006,12,11.13
2007,01,11.16
2007,02,15.47
2007,03,19.74
2007,04,22.55
2007,05,26.91
2007,06,31.72
2007,07,35
2007,08,35.27
2007,09,29.97
2007,10,23.63
2007,11,18.64
2007,12,10.84
2008,01,11.22
2008,02,14.43
2008,03,18.39
2008,04,22.24
2008,05,25.21
2008,06,32.86
2008,07,34.97
2008,08,34.48
2008,09,31.25
2008,10,23.83
2008,11,18.78
2008,12,12.06
2009,01,14.02
2009,02,14.52
2009,03,18.39
2009,04,21.35
2009,05,29.62
2009,06,29.4
2009,07,35.65
2009,08,34
2009,09,31.59
2009,10,22.13
2009,11,17.46
2009,12,11.24
2010,01,13
2010,02,14.61
2010,03,16.63
2010,04,20.04
2010,05,24.14
2010,06,30.6
2010,07,35.03
2010,08,33.73
2010,09,30.86
2010,10,23.29
2010,11,15.79
2010,12,13.42
2011,01,12.61
2011,02,12.9
2011,03,18.59
2011,04,22.42
2011,05,24.23
2011,06,30.6
2011,07,33.66
2011,08,35.62
2011,09,31.28
2011,10,24.69
2011,11,16.14
2011,12,10.98
2012,01,13.89
2012,02,15.23
2012,03,17.9
2012,04,22.45
2012,05,28.23
2012,06,32.26
2012,07,33.33
2012,08,34.55
2012,09,31.36
2012,10,24.7
2012,11,18.66
2012,12,13.23
2013,01,11.25
2013,02,13.64
2013,03,20.42
2013,04,23.17
2013,05,27.02
2013,06,32.8
2013,07,34.84
2013,08,33.28
2013,09,30.04
2013,10,22.09
2013,11,17.59
2013,12,12.68
2014,01,14.68
2014,02,17.36
2014,03,20.11
2014,04,22.76
2014,05,26.77
2014,06,31.98
2014,07,34.36
2014,08,32.44
2014,09,31.23
2014,10,25.51
2014,11,18.33
2014,12,14.06
2015,01,13.72
2015,02,18.58
2015,03,21.54
2015,04,22.39
2015,05,22.29
2015,06,31.64
2015,07,31.28
2015,08,33.46
2015,09,30.68
