Year,Month,10000692
1977,04,22.13
1977,05,22.38
1977,06,31.77
1977,07,34.35
1977,08,33.27
1977,09,29.61
1977,10,24.82
1977,11,17.89
1977,12,14.51
1978,01,12.31
1978,02,14.98
1978,03,19.08
1978,04,20.39
1978,05,25.9
1978,06,32.29
1978,07,34.76
1978,08,32.84
1978,09,29.21
1978,10,25.74
1978,11,15.8
1978,12,9.7
1979,01,9.34
1979,02,13.26
1979,03,16.65
1979,04,21.39
1979,05,25.69
1979,06,30.99
1979,07,33.66
1979,08,31.54
1979,09,31.9
1979,10,24.28
1979,11,15.01
1979,12,13.26
1980,01,14.14
1980,02,16.17
1980,03,16.54
1980,04,21.16
1980,05,23.63
1980,06,30.7
1980,07,35.24
1980,08,33.6
1980,09,30.04
1980,10,23.92
1980,11,17.13
1980,12,15.05
1981,01,14.85
1981,02,15.67
1981,03,17.71
1981,04,23.66
1981,05,26.17
1981,06,33.58
1981,07,35.15
1981,08,34.8
1981,09,30.88
1981,10,21.86
1981,11,17.69
1981,12,13.74
1982,01,12.14
1982,02,16.02
1982,03,16.94
1982,04,21.46
1982,05,25.65
1982,06,29.07
1982,07,33.04
1982,08,33.21
1982,09,28.92
1982,10,21.79
1982,11,15.45
1982,12,11.17
1983,01,13.21
1983,02,14.99
1983,03,17.21
1983,04,18.87
1983,05,26.21
1983,06,29.77
1983,07,33.84
1983,08,32.24
1983,09,31.35
1983,10,23.98
1983,11,17.08
1983,12,13.48
1984,01,13.55
1984,02,14.73
1984,03,19.1
1984,04,21.04
1984,05,29.37
1984,06,30.32
1984,07,33.42
1984,08,33.05
1984,09,31.17
1984,10,21.5
1984,11,15.7
1984,12,11.54
1985,01,11.76
1985,02,13.32
1985,03,16.86
1985,04,23.65
1985,05,26.96
1985,06,32.03
1985,07,34.78
1985,08,33.68
1985,09,26.43
1985,10,22.97
1985,11,15.3
1985,12,12.46
1986,01,15.04
1986,02,16.29
1986,03,20.37
1986,04,22.12
1986,05,26.85
1986,06,32.32
1986,07,32.58
1986,08,34.43
1986,09,26.67
1986,10,22.12
1986,11,17.27
1986,12,12.14
1987,01,11.22
1987,02,15.13
1987,03,16.95
1987,04,24.17
1987,05,26.37
1987,06,31.84
1987,07,32.32
1987,08,33.45
1987,09,29.83
1987,10,25.4
1987,11,16.31
1987,12,10.56
1988,01,11.72
1988,02,15.69
1988,03,18.56
1988,04,21.17
1988,05,25.9
1988,06,30.84
1988,07,34.57
1988,08,32.71
1988,09,29.09
1988,10,26.34
1988,11,16.95
1988,12,11.8
1989,01,10.95
1989,02,14.41
1989,03,20.14
1989,04,25.22
1989,05,26.75
1989,06,31.22
1989,07,35.1
1989,08,32.51
1989,09,30.05
1989,10,23.25
1989,11,17.77
1989,12,12.52
1990,01,11.4
1990,02,13.24
1990,03,18.55
1990,04,22.86
1990,05,25.53
1990,06,31.89
1990,07,34.23
1990,08,32.46
1990,09,30.03
1990,10,24
1990,11,17.18
1990,12,9.69
1991,01,11.71
1991,02,17.04
1991,03,14.82
1991,04,20.86
1991,05,24.59
1991,06,29.03
1991,07,32.97
1991,08,33.15
1991,09,30.52
1991,10,25.49
1991,11,16.89
1991,12,12.81
1992,01,12.47
1992,02,16.8
1992,03,17.43
1992,04,23.87
1992,05,27.46
1992,06,30.4
1992,07,33.24
1992,08,33.8
1992,09,31.18
1992,10,24.48
1992,11,15.1
1992,12,10.24
1993,01,12.53
1993,02,14.8
1993,03,19.1
1993,04,22.9
1993,05,27.62
1993,06,30.74
1993,07,32.73
1993,08,33.01
1993,09,29.92
1993,10,23.93
1993,11,15.37
1993,12,11.62
1994,01,13.24
1994,02,13.5
1994,03,19.37
1994,04,22.58
1994,05,25.67
1994,06,33.39
1994,07,34.46
1994,08,35.12
1994,09,31.41
1994,10,22.57
1994,11,13.59
1994,12,11.88
1995,01,12.74
1995,02,17.64
1995,03,18.17
1995,04,20.82
1995,05,24.33
1995,06,29.37
1995,07,34.34
1995,08,35.63
1995,09,32.02
1995,10,24.17
1995,11,19.56
1995,12,13.69
1996,01,13.78
1996,02,17.41
1996,03,19.01
1996,04,23.98
1996,05,27.76
1996,06,31.81
1996,07,35.86
1996,08,34.92
1996,09,29.47
1996,10,23.39
1996,11,17.67
1996,12,13.54
1997,01,13.34
1997,02,14.7
1997,03,20.07
1997,04,21.46
1997,05,29.86
1997,06,29.93
1997,07,33.15
1997,08,34.84
1997,09,31.48
1997,10,22.83
1997,11,17.2
1997,12,10.74
1998,01,12.98
1998,02,13.4
1998,03,16.99
1998,04,18.99
1998,05,23.9
1998,06,28.58
1998,07,35.32
1998,08,35.58
1998,09,30.26
1998,10,22.42
1998,11,16.29
1998,12,11.94
1999,01,13.58
1999,02,15.12
1999,03,17.73
1999,04,18.79
1999,05,25.99
1999,06,30.07
1999,07,33.35
1999,08,33.68
1999,09,31.22
1999,10,24.91
1999,11,18.59
1999,12,12.49
2000,01,14.41
2000,02,15.63
2000,03,18.23
2000,04,23.74
2000,05,28.9
2000,06,32.59
2000,07,34.31
2000,08,34.45
2000,09,30.56
2000,10,22.8
2000,11,13.69
2000,12,13.2
2001,01,11.48
2001,02,13.35
2001,03,18.76
2001,04,20.65
2001,05,29.34
2001,06,32.57
2001,07,33.18
2001,08,34.19
2001,09,31.49
2001,10,25.21
2001,11,18.56
2001,12,11.11
2002,01,12.07
2002,02,15.31
2002,03,17.06
2002,04,23.07
2002,05,26.21
2002,06,32.2
2002,07,35.31
2002,08,33.74
2002,09,30.78
2002,10,22.82
2002,11,18.07
2002,12,11.89
2003,01,15.85
2003,02,14.79
2003,03,18.64
2003,04,20.33
2003,05,27.18
2003,06,31.21
2003,07,35.78
2003,08,34.74
2003,09,32.17
2003,10,27.35
2003,11,15.25
2003,12,12.36
2004,01,12.69
2004,02,13.32
2004,03,22.37
2004,04,22.61
2004,05,27.87
2004,06,31.25
2004,07,34.69
2004,08,33.63
2004,09,29.8
2004,10,22.62
2004,11,15.04
2004,12,12.72
2005,01,13.21
2005,02,14.42
2005,03,17.57
2005,04,21.11
2005,05,26.75
2005,06,30.47
2005,07,35.06
2005,08,33.75
2005,09,29.67
2005,10,23.22
2005,11,17.52
2005,12,11.88
2006,01,12.79
2006,02,14.97
2006,03,15.66
2006,04,21.5
2006,05,28.28
2006,06,33.38
2006,07,36.68
2006,08,33.6
2006,09,29.31
2006,10,22.45
2006,11,18.02
2006,12,11.13
2007,01,11.16
2007,02,15.47
2007,03,19.74
2007,04,22.55
2007,05,26.91
2007,06,31.72
2007,07,35
2007,08,35.27
2007,09,29.96
2007,10,23.63
2007,11,18.64
2007,12,10.84
2008,01,11.22
2008,02,14.42
2008,03,18.39
2008,04,22.24
2008,05,25.22
2008,06,32.86
2008,07,34.97
2008,08,34.48
2008,09,31.25
2008,10,23.83
2008,11,18.78
2008,12,12.06
2009,01,14.02
2009,02,14.52
2009,03,18.39
2009,04,21.35
2009,05,29.62
2009,06,29.4
2009,07,35.65
2009,08,33.99
2009,09,31.59
2009,10,22.13
2009,11,17.46
2009,12,11.24
2010,01,13
2010,02,14.61
2010,03,16.63
2010,04,20.04
2010,05,24.14
2010,06,30.59
2010,07,35.03
2010,08,33.72
2010,09,30.86
2010,10,23.29
2010,11,15.79
2010,12,13.42
2011,01,12.61
2011,02,12.9
2011,03,18.59
2011,04,22.42
2011,05,24.23
2011,06,30.6
2011,07,33.66
2011,08,35.62
2011,09,31.28
2011,10,24.69
2011,11,16.14
2011,12,10.98
2012,01,13.89
2012,02,15.23
2012,03,17.9
2012,04,22.45
2012,05,28.23
2012,06,32.26
2012,07,33.33
2012,08,34.55
2012,09,31.37
2012,10,24.7
2012,11,18.66
2012,12,13.23
2013,01,11.25
2013,02,13.64
2013,03,20.42
2013,04,23.17
2013,05,27.03
2013,06,32.8
2013,07,34.85
2013,08,33.28
2013,09,30.05
2013,10,22.09
2013,11,17.59
2013,12,12.68
2014,01,14.68
2014,02,17.36
2014,03,20.11
2014,04,22.76
2014,05,26.78
2014,06,31.98
2014,07,34.36
2014,08,32.44
2014,09,31.24
2014,10,25.52
2014,11,18.33
2014,12,14.06
2015,01,13.72
2015,02,18.58
2015,03,21.54
2015,04,22.39
2015,05,22.29
2015,06,31.65
2015,07,31.28
2015,08,33.47
2015,09,30.68
